Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Viñales, Kyle",35:02,5,8,63%,4,4,100%,2,2,100%,1,2,3,3,2,3,0,0,24
"Suárez, Rasham",18:25,0,0,0%,1,4,25%,1,2,50%,0,1,1,2,4,2,0,0,4
"Buford, Perrin",35:35,3,5,60%,0,0,0%,2,2,100%,1,7,8,4,2,2,0,0,8
"Costner, Brandon",40,8,17,47%,1,2,50%,10,13,77%,5,7,12,1,3,1,2,0,29
"Fillyaw, Marcus",14:17,2,2,100%,0,0,0%,0,0,0%,0,1,1,0,1,1,0,0,4
"Piñeiro, Juan Pablo",16:16,5,9,56%,0,0,0%,0,1,0%,1,1,2,1,2,1,1,0,10
"Basabe, Melsahn",9:16,1,1,100%,0,0,0%,0,0,0%,1,1,2,1,0,0,0,0,2
"Ortiz, Chris",31:04,1,5,20%,2,5,40%,0,0,0%,1,2,3,1,1,3,1,1,8
Totals:,,25,47,53%,8,15,53%,15,20,75%,10,22,32,13,15,13,4,1,89
