Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Soto, Joseph",13:13,0,2,0%,0,1,0%,0,0,0%,0,0,0,3,2,0,0,0,0
"Colón, Benjamín",2:33,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Gonzalez, Javier",34:02,2,3,67%,1,4,25%,2,2,100%,0,0,0,6,2,7,2,0,9
"Ledo, Ricardo",36:16,0,2,0%,5,11,45%,0,0,0%,1,6,7,6,0,5,1,4,15
"Williams, Devin",28:12,7,13,54%,1,1,100%,3,4,75%,8,7,15,1,2,1,0,0,20
"Carattini, Víctor",5:32,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Galindo, Alex",9:16,0,0,0%,2,2,100%,0,0,0%,0,0,0,0,0,0,0,0,6
"Clemente, Ramon",20:32,6,9,67%,0,2,0%,2,3,67%,3,3,6,1,3,2,2,2,14
"Romero, Ismael",23:09,1,2,50%,0,0,0%,5,6,83%,1,2,3,1,2,6,1,1,7
"Mojica, Javier",27:11,2,3,67%,4,7,57%,0,0,0%,2,5,7,7,4,1,1,1,16
Totals:,,18,34,53%,13,28,46%,12,15,80%,15,23,38,25,16,22,7,8,87
