Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Soto, Joseph",30:09,2,3,67%,2,5,40%,3,3,100%,1,5,6,11,4,3,2,0,13
"Colón, Benjamín",19:03,1,2,50%,1,1,100%,2,4,50%,1,2,3,2,4,0,0,1,7
"Carattini, Víctor",9:50,0,0,0%,0,2,0%,3,4,75%,1,0,1,1,2,1,1,0,3
"Galindo, Alex",18:56,1,4,25%,3,6,50%,1,1,100%,0,2,2,2,1,0,0,0,12
"Clemente, Ramon",21:10,5,10,50%,0,1,0%,2,3,67%,6,3,9,0,3,2,0,0,12
"Santiago, Jr., Benito",8:11,1,2,50%,0,1,0%,4,6,67%,0,3,3,0,2,0,0,0,6
"Romero, Ismael",25:18,9,13,69%,0,0,0%,3,5,60%,1,5,6,5,3,2,0,0,21
"Davis, Dwayne",23:35,0,3,0%,2,10,20%,1,1,100%,1,0,1,1,3,2,1,0,7
"Soto, Christian A.",11:55,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,1,1,0,0,0
"Mojica, Javier",31:48,6,11,55%,4,11,36%,0,0,0%,3,6,9,3,3,0,0,0,24
Totals:,,25,48,52%,12,37,32%,19,27,70%,14,27,41,25,26,11,4,1,105
