Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mitchell, Tony",16:57,2,4,50%,1,3,33%,0,0,0%,0,3,3,1,3,1,0,0,7
"Fernández, Tjader",4:27,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,1,1,0,0
"Rivas, Juan Ramón",4:23,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,0,0
"Han, Francis Jonathan",27:35,4,4,100%,1,3,33%,1,1,100%,0,7,7,6,2,4,2,0,12
"Powell, Josh",22:58,3,11,27%,0,0,0%,4,6,67%,3,4,7,2,2,1,1,0,10
"Guzmán, Ánsel",14:29,2,2,100%,0,1,0%,3,4,75%,0,0,0,2,4,1,1,0,7
"Rodríguez, Jonathan",28:42,5,11,45%,1,3,33%,3,4,75%,3,1,4,4,1,2,1,0,16
"Clavell, Gilberto",24:02,2,6,33%,2,4,50%,2,3,67%,2,3,5,0,2,2,0,0,12
"Butler, Nathaniel",7:26,0,1,0%,0,0,0%,0,0,0%,1,0,1,0,3,1,1,0,0
"Guitián, José",20:21,3,3,100%,0,2,0%,0,0,0%,1,1,2,5,2,0,0,0,6
"Gaston, Chris",20:53,3,5,60%,1,2,50%,3,4,75%,3,6,9,4,2,3,1,1,12
"López, Matt",7:43,3,4,75%,0,0,0%,0,0,0%,0,2,2,0,2,1,0,0,6
Totals:,,27,51,53%,6,18,33%,16,22,73%,13,28,41,24,25,17,8,1,88
