Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Williams, Marcus",29:55,3,4,75%,0,3,0%,1,2,50%,0,0,0,8,0,3,0,0,7
"Rosario, Mike",29:11,2,4,50%,0,3,0%,2,2,100%,0,4,4,4,1,1,0,0,6
"Hernández, Luis 'Pelacoco'",8:47,3,4,75%,0,0,0%,2,2,100%,0,0,0,1,2,1,1,3,8
"Polo, Tyler",24:27,1,1,100%,2,4,50%,0,0,0%,1,1,2,0,1,1,0,1,8
"Díaz, Jorge Brian",27:06,2,3,67%,3,3,100%,0,0,0%,2,3,5,3,3,0,1,1,13
"Meléndez, Ricardo 'Ricky'",20,0,1,0%,2,3,67%,2,2,100%,0,1,1,2,0,0,0,0,8
"Terry, Reyshawn",33:27,8,17,47%,2,2,100%,0,0,0%,2,15,17,4,3,1,2,1,22
"Rodriguez, Ernesto",10:04,2,2,100%,0,1,0%,2,2,100%,1,1,2,2,4,0,0,0,6
"Matos, Jorge L.",6:20,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,2,1,0,0,0
"Alamo, Angel 'Junito'",10:38,1,3,33%,1,3,33%,0,0,0%,0,1,1,0,1,0,0,0,5
Totals:,,22,39,56%,10,22,45%,9,10,90%,6,26,32,24,17,8,4,6,83
