Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Williams, Marcus",20:31,0,2,0%,0,3,0%,0,0,0%,0,4,4,5,4,4,1,0,0
"Rosario, Mike",21:08,1,3,33%,1,7,14%,0,0,0%,0,3,3,1,3,4,0,0,5
"García, Jonathan",18:21,1,2,50%,2,2,100%,5,5,100%,0,0,0,2,2,1,1,0,13
"Carmona, Alejandro 'Bimbo'",16:19,3,5,60%,0,0,0%,0,0,0%,0,2,2,1,4,0,1,0,6
"Hernández, Luis 'Pelacoco'",16:42,4,6,67%,0,0,0%,5,8,63%,2,0,2,2,1,1,0,1,13
"Polo, Tyler",20:16,3,3,100%,0,2,0%,1,2,50%,1,3,4,1,1,0,0,0,7
"Díaz, Jorge Brian",22:38,2,3,67%,1,2,50%,0,0,0%,0,2,2,4,1,0,3,0,7
"Meléndez, Ricardo 'Ricky'",19:03,1,1,100%,1,2,50%,0,0,0%,0,0,0,3,2,0,0,0,5
"Terry, Reyshawn",23:42,5,7,71%,1,2,50%,8,10,80%,0,3,3,2,1,2,2,1,21
"Rodriguez, Ernesto",4:56,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,2,0,0,0,0
"Alamo, Angel 'Junito'",16:17,0,2,0%,1,4,25%,0,0,0%,1,1,2,1,0,0,0,0,3
Totals:,,20,34,59%,7,24,29%,19,25,76%,4,18,22,23,21,12,8,2,80
