Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Fisher, Anthony",30:40,5,8,63%,0,2,0%,4,4,100%,0,2,2,8,1,3,2,0,14
"García, Jonathan",25:01,1,1,100%,0,1,0%,2,3,67%,2,2,4,3,2,1,0,0,4
"Carmona, Alejandro 'Bimbo'",28:09,5,8,63%,0,0,0%,2,2,100%,0,3,3,2,1,3,1,0,12
"Hernández, Luis 'Pelacoco'",10:40,2,3,67%,0,0,0%,0,0,0%,0,2,2,0,3,1,0,2,4
"Polo, Tyler",12:20,0,0,0%,1,2,50%,0,0,0%,0,4,4,1,2,0,0,0,3
"Díaz, Jorge Brian",29:02,9,11,82%,1,2,50%,2,2,100%,2,5,7,2,4,3,0,0,23
"Meléndez, Ricardo 'Ricky'",5:58,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Terry, Reyshawn",34:33,10,15,67%,0,1,0%,12,13,92%,1,5,6,3,3,0,4,1,32
"Rodriguez, Ernesto",4:16,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Matos, Jorge L.",14:03,1,2,50%,1,2,50%,1,2,50%,0,0,0,1,4,1,0,0,6
"Alamo, Angel 'Junito'",5:13,1,1,100%,0,2,0%,0,0,0%,0,1,1,1,2,0,0,0,2
Totals:,,34,49,69%,3,12,25%,23,26,88%,5,24,29,22,22,12,7,3,100
