Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",23:20,1,2,50%,0,2,0%,5,8,63%,0,1,1,6,4,1,1,0,7
"Cintrón, Raymond",6:21,0,0,0%,0,2,0%,0,0,0%,0,0,0,0,1,0,1,0,0
"Elonu, Chinemelu",29:45,6,10,60%,0,0,0%,5,8,63%,5,7,12,2,4,4,1,3,17
"Hodge Jr., Walter",19:18,2,5,40%,1,4,25%,3,4,75%,1,1,2,3,2,3,1,0,10
"Pérez, Rafael",13:58,1,1,100%,3,3,100%,0,0,0%,0,0,0,0,0,0,0,0,11
"Villegas, Johwen",31:40,2,4,50%,1,3,33%,4,4,100%,0,4,4,4,1,0,0,3,11
"Huertas, David",34:04,4,8,50%,2,4,50%,4,6,67%,0,4,4,2,3,3,3,0,18
"Matías, Ángel L.",5:16,0,0,0%,0,1,0%,0,0,0%,1,0,1,0,2,0,0,0,0
"Jefferson, Davon",30:15,3,3,100%,0,0,0%,3,6,50%,0,5,5,1,3,3,2,0,9
"Rodriguez, Wilfredo 'Willie'",6,1,1,100%,0,1,0%,0,0,0%,0,0,0,1,1,1,0,0,2
Totals:,,20,34,59%,7,20,35%,24,36,67%,7,22,29,19,21,15,9,6,85
