Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rivas, Juan Ramón",4:30,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,1,1,0,0,2
"Han, Francis Jonathan",17:32,1,2,50%,0,1,0%,1,2,50%,0,1,1,5,1,0,1,0,3
"Guzmán, Ánsel",22:27,2,7,29%,2,3,67%,0,1,0%,0,2,2,4,3,0,0,0,10
"Rodríguez, Jonathan",26:11,2,3,67%,0,1,0%,1,2,50%,1,2,3,2,1,1,0,0,5
"Clavell, Gilberto",18:51,2,3,67%,0,0,0%,3,6,50%,1,2,3,0,2,0,0,0,7
"Emory, Carlos",16:39,1,3,33%,1,3,33%,3,4,75%,0,3,3,1,2,1,0,1,8
"Gaston, Chris",22:46,5,8,63%,0,0,0%,1,5,20%,4,8,12,5,3,1,1,1,11
"Smith, Donta",32:38,3,6,50%,4,5,80%,0,0,0%,0,2,2,4,3,2,2,1,18
"Keenan, Justin",28:33,4,8,50%,0,2,0%,8,9,89%,3,3,6,1,4,3,0,0,16
"Pérez, Owen",9:48,4,5,80%,0,0,0%,0,0,0%,1,1,2,0,1,1,0,0,8
Totals:,,25,46,54%,7,15,47%,17,29,59%,10,24,34,22,21,10,4,3,88
