Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Cintrón, Raymond",25:34,2,3,67%,2,3,67%,1,1,100%,0,3,3,1,4,1,1,1,11
"Smith, Jeremis",29:14,2,6,33%,0,0,0%,2,2,100%,0,7,7,5,4,3,2,0,6
"Hodge Jr., Walter",32:41,3,6,50%,0,5,0%,7,8,88%,0,0,0,4,3,7,0,0,13
"Pérez, Rafael",2:28,0,1,0%,0,0,0%,1,2,50%,0,0,0,0,0,0,0,0,1
"Villegas, Johwen",23:58,0,1,0%,1,2,50%,2,2,100%,0,2,2,1,1,0,1,0,5
"Pizarro, Christian Jomar",9:46,0,3,0%,1,3,33%,0,0,0%,2,0,2,2,2,1,1,0,3
"Huertas, David",23:10,1,3,33%,3,4,75%,2,2,100%,0,2,2,3,3,4,1,0,13
"Matías, Ángel L.",4:47,0,1,0%,0,0,0%,0,0,0%,0,2,2,0,0,0,0,0,0
"Jefferson, Davon",36:49,10,15,67%,0,2,0%,3,5,60%,6,6,12,3,3,4,1,2,23
"Rodriguez, Wilfredo 'Willie'",11:27,2,4,50%,0,1,0%,0,0,0%,0,6,6,0,3,0,0,0,4
Totals:,,20,43,47%,7,20,35%,18,22,82%,8,28,36,19,23,20,7,3,79
