Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",8:04,1,2,50%,0,0,0%,1,2,50%,0,0,0,0,0,1,0,1,3
"Rudd, Victor",26:30,0,3,0%,1,4,25%,0,0,0%,0,2,2,1,4,3,3,0,3
"Akindele, Jeleel",28:45,4,7,57%,0,0,0%,3,4,75%,2,9,11,1,2,1,1,0,11
"Hodge Jr., Walter",19:57,3,4,75%,0,2,0%,4,6,67%,0,1,1,1,1,0,0,0,10
"Clemente, Denis",20:24,3,5,60%,1,5,20%,0,0,0%,0,1,1,2,0,1,0,0,9
"Pérez, Rafael",5:36,1,1,100%,1,1,100%,0,0,0%,1,1,2,0,1,0,0,0,5
"Cintrón, Raymond",20:42,1,1,100%,0,4,0%,1,1,100%,0,4,4,1,1,1,0,0,3
"Huertas, David",32:27,7,10,70%,2,3,67%,8,9,89%,0,3,3,4,2,3,1,1,28
"Rodriguez, Wilfredo 'Willie'",17:29,1,1,100%,0,1,0%,0,2,0%,3,1,4,0,3,0,0,0,2
"Collier, Devon",20:01,2,3,67%,0,0,0%,0,0,0%,0,1,1,2,2,1,0,0,4
Totals:,,23,37,62%,5,20,25%,17,24,71%,6,23,29,12,16,11,5,2,78
