Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",27:01,9,13,69%,0,0,0%,3,3,100%,2,2,4,4,3,2,3,0,21
"Suárez, Rasham",18:13,1,1,100%,0,5,0%,0,0,0%,0,4,4,6,1,1,2,1,2
"Johnson, Brice",13:12,2,5,40%,0,2,0%,0,0,0%,0,5,5,0,5,1,0,0,4
"Benson, Anthony M.",2:59,1,3,33%,0,1,0%,0,0,0%,0,0,0,0,1,1,0,0,2
"Sanabria, Jorge",15:23,0,2,0%,0,0,0%,0,0,0%,3,1,4,0,2,0,0,0,0
"Caraballo, Jerome",7:51,0,2,0%,0,1,0%,0,0,0%,0,1,1,0,1,1,0,0,0
"Martínez, Wil",25:32,5,5,100%,2,6,33%,4,4,100%,1,4,5,3,0,0,3,0,20
"Rhett, MJ",30:41,5,10,50%,0,0,0%,1,2,50%,3,7,10,3,1,1,0,0,11
"Ruiz, Jared",26:44,5,8,63%,1,3,33%,0,0,0%,1,1,2,3,1,0,0,0,13
"Arroyo, Carlos Andrés",6:12,1,2,50%,1,1,100%,0,0,0%,0,0,0,0,1,0,0,0,5
"Collier, Devon",26:05,6,8,75%,0,0,0%,5,9,56%,5,2,7,3,0,1,1,3,17
Totals:,,35,59,59%,4,19,21%,13,18,72%,15,27,42,22,16,8,9,4,95
