Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Fernández, Tjader",28:58,0,2,0%,0,4,0%,0,0,0%,0,3,3,7,1,1,1,0,0
"Suero, Gerardo",35:54,5,11,45%,5,8,63%,6,7,86%,1,5,6,8,3,5,0,0,31
"Amaro, Max J",8:27,0,1,0%,1,2,50%,1,2,50%,0,1,1,1,1,1,0,0,4
"Belardo, Gabriel J.",23:51,1,4,25%,3,3,100%,0,0,0%,1,2,3,2,1,3,1,0,11
"Meléndez, Ricardo 'Ricky'",7:35,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,1,1,0,0,0
"Burgos, Jeffrey Daniel",5:59,0,0,0%,0,0,0%,2,2,100%,1,1,2,1,1,0,0,0,2
"Glenn, Robert",35:22,10,16,63%,0,1,0%,9,13,69%,4,9,13,4,4,2,3,0,29
"Josiah, Jahvari",17:15,0,4,0%,0,3,0%,0,0,0%,1,3,4,0,2,0,0,0,0
"Ramos, Enrique",34:31,7,11,64%,0,0,0%,3,6,50%,3,2,5,1,4,4,1,0,17
"Calderon, Ramon",2:03,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,1,0,0,0
Totals:,,23,49,47%,9,23,39%,21,30,70%,11,26,37,24,18,18,6,0,94
