Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Guitián, José",10:55,0,0,0%,0,2,0%,0,0,0%,1,2,3,1,1,0,0,0,0
"Reese, Derek",8:41,1,1,100%,0,0,0%,1,2,50%,1,1,2,0,1,0,0,0,3
"Liz, Víctor",31:30,8,13,62%,1,5,20%,7,10,70%,1,2,3,6,2,1,4,0,26
"Cruz, Alvin",2:57,0,1,0%,1,1,100%,0,0,0%,0,0,0,0,0,0,0,0,3
"Rivera, Carlos Rubén",35:55,2,3,67%,5,6,83%,2,2,100%,0,6,6,8,3,6,1,0,21
"Vassallo, Ángel Daniel",29:06,0,3,0%,0,5,0%,0,0,0%,0,5,5,3,4,5,1,1,0
"Minnerath, Nick",37:28,11,14,79%,2,8,25%,3,3,100%,1,5,6,0,1,2,0,2,31
"Uter, Adrian",32:13,3,3,100%,1,1,100%,4,6,67%,2,5,7,4,3,0,2,2,13
"Duran, Cliff",11:11,2,3,67%,0,1,0%,0,0,0%,0,1,1,1,3,1,0,0,4
Totals:,,27,41,66%,10,29,34%,17,23,74%,6,27,33,23,18,15,8,5,101
