Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Viñales, Kyle",34:23,6,12,50%,1,6,17%,1,1,100%,1,0,1,5,0,1,0,0,16
"Rivera, Robin",0:46,1,1,100%,0,2,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Ortiz, Chris",20:30,1,2,50%,0,1,0%,0,0,0%,0,3,3,1,3,1,2,0,2
"McCullough, Chris",23:57,3,8,38%,1,3,33%,2,2,100%,2,10,12,1,5,3,2,0,11
"Berdiel, Miguel 'Ali'",19:19,2,5,40%,0,3,0%,1,2,50%,0,1,1,4,1,2,1,0,5
"Penn, Kleon",8:44,0,0,0%,0,0,0%,0,0,0%,3,1,4,2,1,0,0,1,0
"Piñeiro, Juan Pablo",25:15,4,7,57%,1,4,25%,0,0,0%,0,1,1,1,2,1,3,0,11
"Basabe, Melsahn",4:28,1,2,50%,0,0,0%,0,0,0%,1,1,2,0,2,1,0,0,2
"Fillyaw, Marcus",27:27,1,3,33%,1,2,50%,0,0,0%,0,3,3,6,1,2,2,0,5
"Costner, Brandon",35:07,4,8,50%,6,7,86%,6,9,67%,3,4,7,2,3,4,0,1,32
Totals:,,23,48,48%,10,28,36%,10,14,71%,10,24,34,22,18,15,10,2,86
