Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Suárez, Rasham",10:50,1,4,25%,1,1,100%,0,0,0%,1,0,1,2,2,2,0,0,5
"Manderson, Isaiah",1:49,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Conklin, Brian",38:10,10,17,59%,1,2,50%,0,1,0%,2,5,7,3,2,1,3,0,23
"Martínez, Wil",7:28,0,1,0%,0,1,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Reyes, Justin",29:11,3,5,60%,0,2,0%,0,0,0%,1,2,3,1,2,0,4,4,6
"Glynn, Jordan",35:09,2,6,33%,1,4,25%,1,2,50%,0,5,5,3,1,3,3,0,8
"Ruiz, Jared",28:57,4,5,80%,2,2,100%,3,5,60%,0,0,0,3,0,3,0,1,17
"Pizarro, Christian Jomar",29:09,3,6,50%,3,3,100%,2,2,100%,0,3,3,5,3,2,1,0,17
"Matías, Ángel L.",15:38,1,3,33%,0,1,0%,0,1,0%,0,2,2,0,1,0,0,0,2
"Mercurius, Dinero",3:33,0,0,0%,1,2,50%,0,0,0%,0,0,0,0,1,1,0,0,3
Totals:,,24,47,51%,9,18,50%,6,11,55%,4,18,22,17,13,12,11,5,81
