Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"López, Matt",22:24,1,8,13%,0,0,0%,0,0,0%,0,3,3,0,1,0,0,0,2
"Fernández, Tjader",25:55,2,3,67%,2,6,33%,0,0,0%,2,2,4,4,1,1,1,0,10
"Suero, Juan Miguel",37:32,5,11,45%,0,1,0%,5,8,63%,2,6,8,3,2,2,2,1,15
"Zambrana, Xavier",17:45,3,4,75%,0,2,0%,2,2,100%,1,0,1,0,2,1,1,0,8
"Amaro, Max J",3:46,1,2,50%,0,1,0%,0,0,0%,0,0,0,1,1,0,1,0,2
"Matos, Jorge L.",12:36,1,2,50%,0,4,0%,0,0,0%,1,0,1,3,2,0,2,0,2
"Meléndez, Ricardo 'Ricky'",19:49,1,1,100%,2,6,33%,0,0,0%,1,0,1,1,3,0,0,0,8
"Burgos, Jeffrey Daniel",4:31,0,1,0%,0,2,0%,2,2,100%,0,0,0,0,1,0,0,0,2
"Josiah, Jahvari",26:33,4,8,50%,0,2,0%,4,7,57%,2,5,7,1,3,0,1,0,12
"Lemon, Stedmon",28:41,10,12,83%,0,5,0%,2,2,100%,2,1,3,2,0,2,3,0,22
"Diaz, Luis Miguel",0:22,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
Totals:,,28,52,54%,4,29,14%,15,21,71%,11,17,28,15,16,6,11,1,83
