Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rosario, Mike",27:10,2,4,50%,4,10,40%,2,4,50%,0,2,2,2,0,1,1,0,18
"García, Jonathan",15:13,1,2,50%,0,1,0%,0,0,0%,0,0,0,5,1,0,1,0,2
"Trimble, Romelo 'Melo'",27:08,5,7,71%,0,3,0%,3,5,60%,0,4,4,5,3,1,0,0,13
"Carmona, Alejandro 'Bimbo'",24:40,1,3,33%,2,3,67%,5,6,83%,1,1,2,4,4,1,0,0,13
"Colón, Alexis 'Bebo'",16:51,0,0,0%,1,4,25%,2,2,100%,2,4,6,3,2,0,2,0,5
"Hernández, Luis 'Pelacoco'",7:14,1,3,33%,1,1,100%,1,2,50%,1,0,1,0,4,1,0,0,6
"Díaz, Jorge Brian",25:04,4,7,57%,0,0,0%,0,0,0%,2,4,6,2,3,1,0,0,8
"Guzmán, Ánsel",5:14,0,0,0%,0,1,0%,0,0,0%,0,1,1,1,2,0,0,0,0
"Terry, Reyshawn",32:45,4,10,40%,4,8,50%,11,12,92%,3,6,9,1,4,3,2,0,31
"Belardo, Gabriel J.",3:38,0,2,0%,0,0,0%,0,0,0%,0,1,1,1,0,0,0,0,0
"Alamo, Angel 'Junito'",14:57,2,3,67%,2,2,100%,0,0,0%,0,4,4,0,2,0,1,0,10
Totals:,,20,41,49%,14,33,42%,24,31,77%,9,27,36,24,25,8,7,0,106
