Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",35:50,4,5,80%,2,4,50%,10,12,83%,0,3,3,6,1,2,2,0,24
"Suárez, Rasham",16:27,0,0,0%,0,1,0%,0,0,0%,0,2,2,4,3,1,1,0,0
"Curnell, Tyrone",35:13,4,11,36%,3,8,38%,7,9,78%,4,7,11,3,2,3,3,1,24
"Sanabria, Jorge",15:25,0,1,0%,0,0,0%,3,4,75%,4,0,4,2,3,0,1,0,3
"Martínez, Wil",33:34,2,4,50%,4,7,57%,2,2,100%,0,1,1,3,3,6,0,0,18
"Rhett, MJ",35:56,7,13,54%,0,0,0%,3,4,75%,2,3,5,0,3,2,1,0,17
"Ruiz, Jared",12:19,2,4,50%,0,1,0%,0,0,0%,1,3,4,2,2,0,0,0,4
"Arroyo, Carlos Andrés",0:05,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Parks, Emilio",15:07,2,4,50%,0,0,0%,0,0,0%,2,2,4,2,3,0,0,0,4
Totals:,,21,42,50%,9,21,43%,25,31,81%,13,21,34,22,21,14,8,1,94
