Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Efejuku-Rose, Weyinmi",3:31,0,1,0%,0,1,0%,0,0,0%,0,0,0,1,0,1,0,0,0
"Mojica, Sammy",17:40,4,6,67%,2,4,50%,1,1,100%,0,2,2,1,1,1,0,0,15
"Marrero, DeJuan",13:19,0,2,0%,0,0,0%,0,0,0%,2,3,5,0,4,0,1,0,0
"Guitián, José",32:11,1,2,50%,4,8,50%,0,0,0%,3,7,10,0,4,0,1,0,14
"Liz, Víctor",33:35,5,8,63%,1,4,25%,9,13,69%,1,6,7,4,0,3,1,2,22
"Cruz, Alvin",12:53,0,1,0%,0,2,0%,0,0,0%,0,1,1,0,3,0,0,0,0
"Rivera, Carlos Rubén",28:28,2,3,67%,3,8,38%,4,4,100%,0,1,1,9,3,2,1,0,17
"Vassallo, Ángel Daniel",30:10,5,10,50%,3,5,60%,0,0,0%,1,5,6,2,1,2,0,0,19
"Uter, Adrian",28:07,1,2,50%,0,1,0%,5,6,83%,0,6,6,7,2,4,0,5,7
Totals:,,18,35,51%,13,33,39%,19,24,79%,7,31,38,24,18,13,4,7,94
