Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rosario, Mike",23:02,4,6,67%,3,7,43%,1,1,100%,1,1,2,3,4,3,1,1,18
"García, Jonathan",12:34,0,0,0%,0,1,0%,0,0,0%,0,0,0,5,3,1,2,0,0
"Trimble, Romelo 'Melo'",27:25,3,8,38%,3,6,50%,9,12,75%,0,1,1,3,2,2,3,0,24
"Carmona, Alejandro 'Bimbo'",25:58,2,3,67%,0,2,0%,0,2,0%,1,1,2,1,0,1,1,0,4
"Hernández, Luis 'Pelacoco'",20:38,5,9,56%,0,1,0%,0,0,0%,3,3,6,2,3,1,2,1,10
"Polo, Tyler",16:50,1,3,33%,0,1,0%,0,0,0%,1,2,3,0,1,1,1,0,2
"Díaz, Jorge Brian",19:21,1,2,50%,0,0,0%,0,0,0%,1,5,6,0,2,0,0,0,2
"Terry, Reyshawn",31:54,4,7,57%,1,7,14%,8,9,89%,1,4,5,1,4,5,3,0,19
"Belardo, Gabriel J.",1:29,0,1,0%,0,0,0%,0,0,0%,2,0,2,0,0,0,0,0,0
"Alamo, Angel 'Junito'",20:42,2,5,40%,1,2,50%,2,3,67%,0,4,4,0,2,1,1,0,9
Totals:,,22,44,50%,8,27,30%,20,27,74%,10,21,31,15,21,15,14,2,88
