Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rivera, Robin",1:44,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rodriguez, Jose G.",33:30,3,6,50%,1,6,17%,0,0,0%,0,1,1,2,2,2,0,0,9
"Berdiel, Miguel 'Ali'",35:48,3,9,33%,2,6,33%,2,3,67%,2,4,6,4,3,3,1,1,14
"Penn, Kleon",10:46,3,4,75%,0,0,0%,0,0,0%,1,0,1,2,0,0,0,2,6
"Laury, David",25:43,5,12,42%,0,2,0%,8,10,80%,6,10,16,0,2,0,0,2,18
"Piñeiro, Juan Pablo",30:43,7,10,70%,0,4,0%,1,2,50%,0,2,2,4,5,1,4,0,15
"Basabe, Melsahn",20:28,6,9,67%,0,0,0%,0,0,0%,4,3,7,1,1,1,1,1,12
"Fillyaw, Marcus",19:34,0,0,0%,0,2,0%,0,0,0%,0,2,2,4,4,1,1,0,0
"Wesley, Tai",21:39,8,12,67%,0,1,0%,3,5,60%,5,5,10,3,4,3,0,1,19
Totals:,,35,62,56%,3,21,14%,14,20,70%,18,27,45,20,21,11,7,7,93
