Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",16:45,4,8,50%,1,2,50%,1,1,100%,0,1,1,2,2,0,1,0,12
"Rudd, Victor",38:04,2,3,67%,6,10,60%,1,4,25%,0,8,8,3,3,3,0,0,23
"Akindele, Jeleel",23:55,3,5,60%,0,0,0%,1,1,100%,4,10,14,3,2,2,1,0,7
"Clemente, Denis",23:18,0,2,0%,0,2,0%,1,1,100%,0,1,1,5,1,0,2,0,1
"López, Carlos 'Yao'",25:18,2,6,33%,0,0,0%,0,0,0%,1,5,6,0,2,2,1,0,4
"Cintrón, Raymond",13:13,0,0,0%,1,2,50%,0,0,0%,0,1,1,1,0,1,0,0,3
"Huertas, David",32:06,2,4,50%,4,11,36%,2,2,100%,1,3,4,2,2,3,0,0,18
"Rodriguez, Wilfredo 'Willie'",11:01,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Collier, Devon",16:16,3,8,38%,0,0,0%,1,2,50%,3,3,6,1,2,1,0,1,7
Totals:,,16,36,44%,12,27,44%,7,11,64%,9,32,41,18,14,12,5,1,75
