Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",32:34,4,7,57%,1,1,100%,5,8,63%,0,2,2,6,1,1,1,0,16
"Suárez, Rasham",26:47,0,0,0%,1,2,50%,0,0,0%,0,2,2,5,3,5,0,0,3
"Curnell, Tyrone",28:05,3,7,43%,1,4,25%,0,1,0%,2,9,11,2,4,1,1,0,9
"Sanabria, Jorge",8:20,0,0,0%,0,1,0%,0,0,0%,0,1,1,0,0,1,1,0,0
"Martínez, Wil",19:34,2,4,50%,2,4,50%,2,2,100%,0,1,1,0,4,1,0,0,12
"Rhett, MJ",30:21,4,12,33%,0,1,0%,4,7,57%,2,5,7,2,3,1,1,0,12
"Ruiz, Jared",29:33,2,7,29%,0,0,0%,2,2,100%,1,1,2,0,3,2,0,0,6
"Arroyo, Carlos Andrés",7:50,1,1,100%,0,0,0%,0,0,0%,0,1,1,2,0,0,1,0,2
"Parks, Emilio",16:53,4,4,100%,0,3,0%,0,0,0%,0,0,0,1,2,2,0,3,8
Totals:,,20,42,48%,5,16,31%,13,20,65%,5,22,27,18,20,14,5,3,68
