Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Colón, Benjamín",32:21,2,5,40%,0,0,0%,1,2,50%,5,9,14,7,4,3,2,3,5
"Han, Francis Jonathan",35:23,0,2,0%,2,6,33%,0,0,0%,2,2,4,7,1,0,1,0,6
"Smith, Greg",28:23,10,13,77%,0,2,0%,6,8,75%,4,8,12,1,4,4,1,1,26
"Carattini, Víctor",17:46,0,2,0%,0,2,0%,2,2,100%,1,1,2,1,3,1,0,0,2
"Santiago, Jr., Benito",33:43,5,8,63%,1,9,11%,3,8,38%,1,7,8,3,1,3,1,0,16
"Maldonado, Hector Luis",9:35,0,0,0%,1,5,20%,0,0,0%,0,0,0,1,1,1,1,0,3
"Koenig, Bronson",26:44,1,1,100%,2,8,25%,2,2,100%,1,0,1,1,3,1,0,0,10
"Santiago, Jr., Francisco",6:08,0,0,0%,2,3,67%,0,0,0%,0,1,1,0,0,0,0,0,6
"Rivera, Félix",9:52,0,2,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
Totals:,,18,33,55%,8,36,22%,14,22,64%,14,28,42,21,17,13,6,4,74
