Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mojica, Sammy",12,1,2,50%,0,2,0%,0,0,0%,2,3,5,1,4,1,0,0,2
"Ramirez, Luis S.",7:22,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,2,0,0,0
"Ocasio, Jonathan",4:59,1,1,100%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,0,2
"Phelps, Eugene",34:45,8,15,53%,0,0,0%,6,7,86%,5,9,14,5,2,1,2,2,22
"Branch, Onzie",19:07,3,5,60%,0,1,0%,1,1,100%,2,5,7,4,1,0,0,0,7
"Ayuso, Elias 'Larry'",26:54,1,1,100%,2,8,25%,2,2,100%,0,3,3,1,3,0,0,0,10
"Butler, Nathaniel",12:09,2,3,67%,1,1,100%,1,1,100%,0,1,1,1,3,1,0,1,8
"Sosa, Isaac",34:25,4,7,57%,6,9,67%,1,2,50%,0,0,0,3,4,2,0,0,27
"Tyler, Jeremy",30:27,8,13,62%,0,1,0%,2,2,100%,1,3,4,2,4,5,0,1,18
"Torres, Andres",17:46,0,1,0%,1,4,25%,0,0,0%,0,2,2,2,1,2,2,0,3
Totals:,,28,48,58%,10,26,38%,13,15,87%,11,26,37,20,22,14,4,4,99
