Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Viñales, Kyle",24:15,2,3,67%,2,5,40%,1,2,50%,1,1,2,2,1,0,1,0,11
"Rivera, Robin",2:34,0,0,0%,0,0,0%,0,0,0%,0,1,1,1,0,0,0,0,0
"Ortiz, Chris",10:58,0,1,0%,0,2,0%,1,2,50%,0,0,0,1,3,0,1,0,1
"Rodriguez, Jose G.",26:31,6,8,75%,3,6,50%,3,5,60%,0,3,3,1,4,3,2,0,24
"Gonzalez, Javier",7:31,0,0,0%,0,1,0%,0,0,0%,0,3,3,1,0,2,0,0,0
"Berdiel, Miguel 'Ali'",20:59,1,2,50%,2,3,67%,0,0,0%,0,1,1,1,2,2,1,1,8
"Costner, Brandon",28:24,3,4,75%,2,5,40%,7,11,64%,1,3,4,4,2,1,0,1,19
"Piñeiro, Juan Pablo",16:12,3,3,100%,0,2,0%,0,0,0%,0,2,2,2,1,1,2,0,6
"McCullough, Chris",17:49,3,7,43%,0,1,0%,4,4,100%,0,3,3,0,3,0,0,1,10
"Basabe, Melsahn",20:29,0,2,0%,0,0,0%,0,0,0%,1,2,3,0,1,1,0,1,0
"Fillyaw, Marcus",24:13,1,2,50%,3,7,43%,1,2,50%,0,0,0,7,4,0,2,0,12
Totals:,,19,32,59%,12,32,38%,17,26,65%,3,19,22,20,21,10,9,4,91
