Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",30:52,4,7,57%,1,4,25%,0,0,0%,1,4,5,5,2,1,1,0,11
"Curnell, Tyrone",24:21,2,3,67%,2,4,50%,2,2,100%,0,2,2,2,1,0,1,0,12
"Sanabria, Jorge",5:48,0,2,0%,0,0,0%,0,0,0%,1,0,1,1,0,2,0,0,0
"Conklin, Brian",27:16,3,9,33%,0,2,0%,7,10,70%,4,1,5,3,4,0,2,0,13
"Martínez, Wil",33:59,4,5,80%,7,12,58%,2,4,50%,1,5,6,2,2,3,3,0,31
"Reyes, Justin",15:37,3,4,75%,0,2,0%,3,3,100%,1,2,3,2,3,1,0,2,9
"Pérez, Owen",6:29,1,2,50%,0,0,0%,0,0,0%,2,1,3,1,2,2,1,1,2
"Ruiz, Jared",10:21,0,2,0%,0,0,0%,2,2,100%,0,0,0,2,3,1,1,0,2
"Arroyo, Carlos Andrés",10:25,2,2,100%,0,0,0%,0,4,0%,0,0,0,0,3,1,1,0,4
"Parks, Emilio",9:23,0,2,0%,0,0,0%,1,2,50%,0,1,1,1,2,0,1,0,1
"Collier, Devon",25:25,5,7,71%,0,1,0%,3,4,75%,2,4,6,1,4,3,1,5,13
Totals:,,24,45,53%,10,25,40%,20,31,65%,12,20,32,20,26,14,12,8,98
