Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",18:28,7,10,70%,2,2,100%,0,0,0%,0,3,3,2,4,3,2,1,20
"Rudd, Victor",28:18,4,5,80%,4,10,40%,3,4,75%,0,7,7,3,3,0,2,2,23
"Akindele, Jeleel",25:38,1,4,25%,0,0,0%,6,8,75%,3,11,14,5,1,1,1,4,8
"Rodriguez, Ernesto",3:14,1,2,50%,0,0,0%,0,1,0%,0,1,1,2,0,0,0,0,2
"Clemente, Denis",29:15,2,2,100%,3,8,38%,1,2,50%,2,2,4,7,1,2,2,0,14
"Pérez, Rafael",3:33,2,2,100%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,4
"Villegas, Johwen",36:58,3,5,60%,2,6,33%,1,1,100%,2,3,5,4,1,2,1,0,13
"López, Carlos 'Yao'",25,2,4,50%,0,0,0%,3,3,100%,1,2,3,2,2,2,0,0,7
"Cintrón, Raymond",14:12,0,0,0%,0,4,0%,0,0,0%,0,0,0,1,3,1,0,0,0
"Rodriguez, Wilfredo 'Willie'",15:19,3,4,75%,3,4,75%,4,4,100%,0,2,2,1,3,1,0,1,19
Totals:,,25,38,66%,14,34,41%,18,23,78%,8,32,40,27,18,12,8,8,110
