Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rosario, Mike",22:19,1,5,20%,0,4,0%,2,2,100%,0,1,1,0,4,2,0,0,4
"Trimble, Romelo 'Melo'",34:42,6,11,55%,5,6,83%,4,6,67%,1,3,4,3,3,1,0,0,31
"Carmona, Alejandro 'Bimbo'",25:36,1,4,25%,1,3,33%,0,0,0%,1,0,1,3,2,3,1,0,5
"Colón, Alexis 'Bebo'",12:39,0,0,0%,0,1,0%,0,0,0%,0,2,2,0,1,0,0,0,0
"Hernández, Luis 'Pelacoco'",15:01,2,4,50%,0,0,0%,0,0,0%,3,4,7,2,2,0,2,0,4
"Polo, Tyler",3:18,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Díaz, Jorge Brian",24:58,4,6,67%,0,2,0%,0,0,0%,3,4,7,2,1,0,0,1,8
"Guzmán, Ánsel",14:15,2,3,67%,0,0,0%,2,3,67%,0,0,0,3,2,1,0,0,6
"Terry, Reyshawn",23:09,3,4,75%,0,0,0%,10,12,83%,1,6,7,1,2,3,0,1,16
"Franklin, Alexander",7:09,1,2,50%,0,0,0%,0,0,0%,0,2,2,1,4,1,0,0,2
"Alamo, Angel 'Junito'",16:50,3,5,60%,1,3,33%,1,1,100%,2,4,6,1,2,0,0,0,10
Totals:,,23,44,52%,7,19,37%,19,24,79%,11,26,37,16,23,11,3,2,86
