Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Cruz, Dane A.",4:39,0,2,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Sepulveda, Alexis",3:28,0,0,0%,2,5,40%,0,0,0%,0,0,0,0,2,0,0,0,6
"White, Rodney",26:11,6,12,50%,0,1,0%,3,7,43%,3,10,13,5,1,2,3,1,15
"Osorio, Omar",4:39,0,1,0%,0,1,0%,1,2,50%,0,1,1,1,2,1,1,0,1
"Wingate, Jason",19:12,1,3,33%,2,4,50%,0,0,0%,0,2,2,5,3,2,0,0,8
"Sanchez, Kennel",19:03,2,4,50%,0,3,0%,1,1,100%,1,3,4,2,0,0,1,1,5
"Cruz, Alvin",17:55,4,6,67%,1,4,25%,0,0,0%,1,2,3,3,0,0,0,0,11
"Villafane, Luis",20:26,1,5,20%,0,1,0%,2,2,100%,6,5,11,2,1,2,2,3,4
"Carmona, Alejandro 'Bimbo'",16:18,4,5,80%,0,1,0%,2,4,50%,1,4,5,1,1,4,0,0,10
"Latimer, Antonio",9:10,0,0,0%,1,1,100%,0,0,0%,0,2,2,1,1,3,0,0,3
"Ruiz, Ivan",4:39,1,2,50%,0,0,0%,0,2,0%,0,0,0,0,1,0,0,0,2
"Rivera, Filiberto",17:20,0,0,0%,2,3,67%,0,0,0%,1,3,4,5,3,0,0,0,6
"Harvey, Donnell",19:34,6,8,75%,0,1,0%,0,0,0%,2,8,10,2,0,0,0,0,12
"Hiraldo, Christopher",17:26,0,0,0%,4,9,44%,0,0,0%,2,2,4,1,1,0,0,0,12
Totals:,,25,48,52%,12,34,35%,9,18,50%,17,42,59,28,17,14,7,5,95
