Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Cruz, Dane A.",8:20,0,1,0%,0,0,0%,0,0,0%,0,0,0,2,0,1,0,0,0
"Sepulveda, Alexis",0:42,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Osorio, Omar",0:42,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Wingate, Jason",31:40,0,6,0%,2,5,40%,2,2,100%,0,0,0,7,2,0,2,0,8
"Sanchez, Kennel",15:42,0,1,0%,2,5,40%,3,4,75%,0,0,0,0,2,2,1,1,9
"Villafane, Luis",31:45,0,1,0%,0,0,0%,6,6,100%,4,2,6,1,4,0,1,2,6
"Carmona, Alejandro 'Bimbo'",33:17,13,22,59%,1,1,100%,1,2,50%,7,7,14,0,3,2,1,0,30
"Latimer, Antonio",14:11,1,1,100%,0,1,0%,0,2,0%,0,3,3,1,3,1,0,0,2
"Ruiz, Ivan",0:42,0,0,0%,0,0,0%,1,2,50%,0,0,0,0,0,0,0,0,1
"Reyes, Angelo",27:40,4,10,40%,0,1,0%,2,3,67%,1,3,4,0,3,1,0,0,10
"Ere, Ebi",35:19,7,13,54%,2,9,22%,4,4,100%,0,7,7,1,2,3,3,0,24
Totals:,,25,55,45%,7,22,32%,19,25,76%,12,23,35,12,19,10,8,3,90
