Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Lebron, Jorge",26:16,2,6,33%,1,3,33%,2,2,100%,1,1,2,2,1,0,2,0,9
"Orta, Raul",26:10,0,2,0%,2,4,50%,2,4,50%,0,4,4,2,3,3,1,0,8
"Venzen, Gilberto",9:13,0,0,0%,0,0,0%,0,0,0%,1,1,2,2,2,0,0,0,0
"Colon, Gabriel 'Pirulo'",30:47,6,9,67%,0,2,0%,3,5,60%,1,7,8,1,3,3,3,2,15
"Rivera, Emanuel",1:15,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Rosario, Jose R.",4:12,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,2,2,0,0,0
"Zayas, Hector",12:55,0,3,0%,0,0,0%,1,2,50%,2,1,3,0,2,0,0,1,1
"Meléndez, Ricardo 'Ricky'",21:30,3,7,43%,1,3,33%,3,4,75%,1,4,5,3,1,2,0,0,12
"Collazo, Carlos",14:52,2,3,67%,0,0,0%,2,2,100%,0,3,3,0,0,1,0,0,6
"Villegas, Samuel",28:30,2,6,33%,2,4,50%,0,0,0%,4,2,6,2,4,3,0,1,10
"Townes, Darian",20:56,5,9,56%,0,1,0%,1,4,25%,1,3,4,0,1,3,1,0,11
"Nailon, Lee",3:24,0,1,0%,0,0,0%,0,0,0%,0,1,1,0,2,0,0,0,0
Totals:,,20,47,43%,6,17,35%,14,23,61%,11,27,38,13,21,17,7,4,72
