Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Nieves, Roberto",32:06,5,8,63%,3,5,60%,6,8,75%,2,2,4,1,2,4,1,0,25
"Caro, Ismael",27,3,7,43%,2,6,33%,1,2,50%,0,2,2,6,3,2,1,2,13
"Orozco, William",23:43,1,5,20%,0,5,0%,3,6,50%,4,5,9,0,0,1,0,3,5
"Ayala, Sadell",17:27,2,3,67%,1,2,50%,7,8,88%,3,5,8,0,1,0,2,0,14
"Nieves, Joel",4:43,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Jackson, Curtis",13,3,5,60%,2,2,100%,0,0,0%,1,2,3,1,1,0,0,0,12
"Guitián, José",26:30,1,5,20%,0,4,0%,0,0,0%,2,4,6,3,2,1,1,2,2
"Morales, Jean Carlos",24:03,1,2,50%,0,0,0%,0,0,0%,0,1,1,0,2,0,1,2,2
"Life, James",31:28,4,5,80%,5,6,83%,0,1,0%,1,3,4,0,2,6,2,0,23
Totals:,,20,40,50%,13,30,43%,17,25,68%,13,25,38,11,13,14,8,9,96
