Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Marshall, Rawle",9:17,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Martinez, Carlos",10:54,0,1,0%,1,3,33%,0,0,0%,0,2,2,0,1,1,0,0,3
"Alvarado, Omar J.",34:51,4,9,44%,2,8,25%,0,0,0%,0,2,2,3,0,3,1,0,14
"Morales, Ferdinand",2:34,0,0,0%,0,0,0%,0,0,0%,1,0,1,0,1,1,0,0,0
"Abreu, Álex",28:49,3,7,43%,2,4,50%,0,0,0%,3,0,3,5,1,2,1,0,12
"Hernández, Luis 'Pelacoco'",19:23,5,12,42%,0,0,0%,2,2,100%,4,3,7,1,3,1,0,0,12
"Browne, Gary",9:33,1,3,33%,0,1,0%,0,0,0%,0,1,1,2,2,0,0,0,2
"Keenan, Justin",27:53,2,7,29%,0,1,0%,4,5,80%,2,4,6,1,1,4,0,2,8
"Guitián, José",25:10,1,3,33%,3,5,60%,0,0,0%,0,4,4,1,1,1,0,1,11
"Buckner, Reggie",31:32,4,7,57%,0,0,0%,3,4,75%,5,6,11,1,3,1,1,2,11
Totals:,,20,49,41%,8,22,36%,9,11,82%,15,22,37,14,13,14,3,5,73
