Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Escalera, Carlos",31:12,3,11,27%,1,6,17%,1,2,50%,2,3,5,2,2,0,1,0,10
"Figueroa, Angel 'Buster'",30:05,2,7,29%,2,3,67%,3,4,75%,2,3,5,2,2,0,2,0,13
"Vassallo, Ángel Daniel",29:50,4,9,44%,1,8,13%,2,2,100%,4,5,9,0,2,0,0,0,13
"Guzmán, Ánsel",33:27,5,10,50%,0,2,0%,2,4,50%,1,2,3,5,4,1,2,0,12
"Worthington, Mark",22,2,7,29%,0,3,0%,6,8,75%,2,5,7,0,5,1,1,0,10
"Rivera, Jorge Luis",2:01,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,0
"Dalmau, Ricardo",13:36,0,1,0%,0,3,0%,2,2,100%,0,1,1,4,2,2,2,1,2
"Pruitt, Shaun",37:49,8,18,44%,0,0,0%,1,2,50%,8,6,14,0,2,1,3,0,17
Totals:,,24,63,38%,4,25,16%,17,24,71%,19,26,45,13,20,5,11,1,77
