Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Wilkerson, Isaiah",27:06,0,4,0%,4,7,57%,3,4,75%,1,1,2,2,4,7,1,0,15
"Ortiz, Kenneth",16:03,0,2,0%,0,1,0%,0,0,0%,1,2,3,3,1,1,1,0,0
"López, Carlos 'Yao'",37:50,3,8,38%,0,1,0%,5,6,83%,1,3,4,5,2,0,0,1,11
"Figueroa, Carlos",9:47,2,2,100%,1,1,100%,0,0,0%,0,3,3,1,0,0,0,0,7
"Martínez, Wil",22:52,3,6,50%,4,7,57%,2,2,100%,3,1,4,1,3,0,0,0,20
"Valdez, Carlos",25:58,2,3,67%,1,1,100%,4,4,100%,2,6,8,4,1,2,1,0,11
"Cintrón, Raymond",30:16,1,2,50%,4,8,50%,6,6,100%,0,3,3,3,1,2,1,0,20
"Santiago, Jr., Benito",13:54,1,3,33%,0,4,0%,0,0,0%,1,0,1,0,3,0,0,0,2
"Gierbolini, Joel",16:11,1,4,25%,0,0,0%,0,0,0%,3,1,4,0,5,0,1,0,2
Totals:,,13,34,38%,14,30,47%,20,22,91%,12,20,32,19,20,12,5,1,88
