Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Viñales, Kyle",30:32,8,14,57%,1,4,25%,4,7,57%,0,2,2,5,2,1,0,0,23
"Hinson, Darnell",32:13,1,4,25%,0,3,0%,0,0,0%,0,3,3,5,4,2,2,0,2
"Wilkins, Damien",40,8,14,57%,1,6,17%,3,3,100%,1,5,6,2,3,1,1,0,22
"Fillyaw, Marcus",11:37,0,1,0%,0,0,0%,2,2,100%,1,2,3,4,3,1,1,0,2
"Sánchez, Ricardo 'Ricky'",32:41,2,3,67%,2,5,40%,1,2,50%,0,5,5,1,3,1,1,0,11
"Nieves, Joel",13:38,2,2,100%,2,4,50%,0,0,0%,0,1,1,0,1,0,1,0,10
"Penn, Kleon",23:40,0,2,0%,0,0,0%,0,2,0%,0,4,4,0,1,1,2,1,0
"Marrero, DeJuan",15:37,1,2,50%,0,0,0%,4,6,67%,2,5,7,0,3,0,0,2,6
Totals:,,22,42,52%,6,22,27%,14,22,64%,4,27,31,17,20,7,8,3,76
