Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Gonzalez, Miguel",7:34,1,4,25%,0,0,0%,0,0,0%,2,0,2,0,2,0,0,0,2
"Pagan, Wilfredo",23:50,1,4,25%,0,2,0%,0,0,0%,0,1,1,1,2,0,0,0,2
"Villafane, Luis",7:44,2,2,100%,0,0,0%,1,2,50%,2,2,4,0,2,2,0,0,5
"Sánchez, Ricardo 'Ricky'",29:46,0,5,0%,4,4,100%,0,0,0%,0,2,2,1,4,1,1,0,12
"Hodge Jr., Walter",31:18,6,10,60%,2,5,40%,4,5,80%,0,1,1,4,3,3,1,0,22
"Rivera, Christian J.",1:51,1,1,100%,0,0,0%,0,1,0%,1,1,2,0,0,0,0,0,2
"Nieves, Roberto",25:40,1,3,33%,2,4,50%,0,0,0%,1,5,6,0,2,3,0,0,8
"Colón, Benjamín",3:20,2,2,100%,0,1,0%,0,0,0%,1,1,2,0,1,0,0,0,4
"Santiago, Eddin",17:15,2,2,100%,0,3,0%,1,2,50%,1,0,1,2,2,2,0,0,5
"Chaney, Richard",16:21,1,3,33%,0,0,0%,0,0,0%,1,2,3,0,0,1,1,0,2
"Romero, Jonathan",3:03,0,1,0%,0,0,0%,2,4,50%,0,0,0,0,0,0,0,0,2
"Sweetney, Michael",32:18,5,11,45%,1,2,50%,1,4,25%,2,9,11,2,2,1,1,1,14
Totals:,,22,48,46%,9,21,43%,9,18,50%,11,24,35,10,20,13,4,1,80
