Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Hinson, Darnell",7:27,0,0,0%,0,2,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Vargas, Gregory",32:41,3,5,60%,1,3,33%,0,0,0%,0,4,4,10,3,1,1,0,9
"Rodriguez, Erick",18:56,0,0,0%,3,4,75%,0,0,0%,0,0,0,1,0,0,0,0,9
"Carmona, Alejandro 'Bimbo'",40,13,19,68%,0,0,0%,4,6,67%,1,5,6,2,3,2,2,1,30
"Scott, Seth",25:13,1,4,25%,0,3,0%,0,0,0%,1,5,6,6,3,0,1,0,2
"Pérez, Rafael",35:50,0,6,0%,1,4,25%,0,0,0%,1,3,4,2,3,1,1,0,3
"Ramos, Peter John",34:17,10,17,59%,0,1,0%,4,6,67%,3,12,15,2,3,4,0,0,24
"Young, Kevin",5:34,0,1,0%,0,1,0%,0,0,0%,0,0,0,0,1,0,0,0,0
Totals:,,27,52,52%,5,18,28%,8,12,67%,6,29,35,24,16,8,5,1,77
