Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Coronado, Juan",37:09,2,6,33%,3,8,38%,0,0,0%,0,3,3,5,1,2,1,1,13
"Hinson, Darnell",33:25,0,2,0%,4,6,67%,0,0,0%,1,4,5,3,2,0,1,0,12
"Rodriguez, Erick",5:45,0,0,0%,0,1,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Torres, Andres",9:24,0,1,0%,0,1,0%,0,0,0%,0,0,0,2,1,0,0,0,0
"Carmona, Alejandro 'Bimbo'",32:14,4,7,57%,0,0,0%,0,0,0%,0,4,4,2,3,3,2,1,8
"Harrellson, Josh",28:12,3,5,60%,2,7,29%,0,0,0%,2,6,8,4,3,0,1,0,12
"Colón, Benjamín",2:57,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,1,0,0,0
"Gransberry, Kentrell",10:50,2,3,67%,0,0,0%,0,0,0%,0,4,4,1,1,2,0,0,4
"Ramos, Peter John",40,13,20,65%,0,0,0%,4,5,80%,5,9,14,1,2,4,0,0,30
Totals:,,24,44,55%,9,23,39%,4,5,80%,8,31,39,19,13,12,5,2,79
