Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",35:32,6,11,55%,0,4,0%,9,10,90%,1,4,5,5,3,4,1,0,21
"Josiah, Jahvari",18:25,0,3,0%,0,0,0%,2,2,100%,2,1,3,1,2,0,4,0,2
"Lopez, Christian",16:33,2,4,50%,1,1,100%,1,2,50%,0,1,1,4,1,0,0,0,8
"Bishop, Jermaine",11:10,1,1,100%,1,2,50%,0,0,0%,0,0,0,0,4,0,0,0,5
"Negron, Christian M",13:25,1,2,50%,0,0,0%,3,4,75%,3,2,5,0,1,0,1,0,5
"López, Carlos 'Yao'",11:15,2,2,100%,0,0,0%,0,0,0%,0,1,1,0,3,1,0,0,4
"Oliver, Cameron",19:46,4,6,67%,0,1,0%,1,4,25%,1,6,7,1,4,6,1,1,9
"López, Luis",28:50,3,4,75%,2,3,67%,3,4,75%,0,1,1,2,1,3,1,1,15
"Paschall, Eric",35:34,2,12,17%,2,7,29%,5,5,100%,1,9,10,4,4,2,0,0,15
"Berdiel, Miguel 'Ali'",9:30,0,1,0%,0,1,0%,0,0,0%,0,1,1,2,1,1,1,0,0
Totals:,,21,46,46%,6,19,32%,24,31,77%,8,26,34,19,24,17,9,2,84
