Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Efejuku-Rose, Weyinmi",34:47,5,10,50%,1,3,33%,0,0,0%,0,4,4,2,1,3,0,0,13
"Rosario, Mike",31:01,5,7,71%,1,7,14%,2,2,100%,2,3,5,3,1,2,2,0,15
"Colon, Gabriel 'Pirulo'",3:36,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,1,1,0,2
"De Jesus, Manuel",2:48,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Gaston, Chris",2:46,0,0,0%,0,0,0%,0,0,0%,0,2,2,0,3,0,0,0,0
"Emory, Carlos",14:10,2,4,50%,0,1,0%,2,2,100%,0,1,1,0,0,1,1,0,6
"Santiago, Eddin",30:12,1,1,100%,2,2,100%,0,0,0%,2,3,5,7,3,5,4,0,8
"Harris, Mike",33:45,7,15,47%,1,4,25%,2,2,100%,2,7,9,6,2,2,1,1,19
"Jimenez, Giovanni",9:47,1,1,100%,0,0,0%,0,0,0%,0,1,1,1,4,0,0,0,2
"Narvaez, Manuel Antonio",5:07,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Siler, Garret",31:56,6,8,75%,0,0,0%,1,2,50%,1,3,4,0,2,2,0,3,13
Totals:,,28,48,58%,5,17,29%,7,8,88%,7,24,31,19,16,17,9,4,78
