Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Lee, Carmelo Antrone",8:51,1,1,100%,0,1,0%,0,0,0%,0,1,1,1,0,0,1,0,2
"Dalmau, Christian",17:54,0,0,0%,0,3,0%,2,2,100%,1,2,3,4,2,1,1,1,2
"Ayuso, Elias 'Larry'",37:10,3,6,50%,4,14,29%,0,0,0%,1,3,4,1,3,2,2,0,18
"Lisch, Kevin",35:39,2,6,33%,4,8,50%,2,2,100%,0,5,5,3,3,2,1,2,18
"Conklin, Brian",35:39,3,12,25%,0,1,0%,4,6,67%,5,9,14,3,3,2,2,0,10
"Díaz, Jorge Brian",24:44,6,7,86%,0,0,0%,0,0,0%,3,5,8,0,2,1,1,0,12
"Chaney, Richard",20:24,0,2,0%,0,2,0%,1,2,50%,3,5,8,1,4,4,1,0,1
"Glynn, Jordan",19:36,0,3,0%,0,3,0%,4,4,100%,2,2,4,0,3,2,1,0,4
Totals:,,15,37,41%,8,32,25%,13,16,81%,15,32,47,13,20,14,10,3,67
