Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mojica, Sammy",11:46,0,2,0%,0,0,0%,0,0,0%,0,0,0,1,3,0,0,0,0
"Duran, Cliff",9:51,2,2,100%,0,1,0%,0,1,0%,0,0,0,1,1,0,2,0,4
"Rodriguez, Angel Daniel",32:18,4,8,50%,2,7,29%,4,4,100%,0,1,1,6,0,1,0,1,18
"Carattini, Víctor",25:56,2,2,100%,1,3,33%,0,0,0%,1,0,1,3,3,1,3,0,7
"Pérez, Owen",5:13,2,3,67%,0,0,0%,0,0,0%,1,1,2,0,0,0,0,0,4
"Negron, Alexis J.",4:04,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Santiago, Jr., Benito",25:12,2,2,100%,0,6,0%,2,3,67%,0,2,2,0,1,4,0,0,6
"Doolittle, Kristian",32:37,1,4,25%,2,6,33%,2,2,100%,1,6,7,1,1,4,0,1,10
"Romero, Ismael",7:20,0,0,0%,0,0,0%,2,2,100%,0,1,1,0,2,1,0,1,2
"Cuascut, Luis D",19:54,3,8,38%,0,0,0%,2,2,100%,3,3,6,0,2,0,1,0,8
"Uter, Adrian",21:52,5,8,63%,0,0,0%,4,5,80%,3,4,7,1,3,1,0,0,14
"Cruz, Alvin",3:57,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
Totals:,,21,39,54%,5,24,21%,16,19,84%,9,18,27,14,16,12,6,3,73
