Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Bishop, Jermaine",18:43,1,1,100%,1,5,20%,2,2,100%,0,1,1,0,0,0,0,0,7
"Soto, Joseph",6:38,0,1,0%,0,2,0%,2,2,100%,1,0,1,2,1,1,2,0,2
"Pacheco, Georgie",35:42,3,5,60%,3,8,38%,6,6,100%,0,2,2,3,0,2,1,0,21
"Polo, Tyler",11:35,1,2,50%,0,0,0%,0,0,0%,1,1,2,0,2,0,0,0,2
"Cintron, Jordan",26:56,2,3,67%,0,1,0%,0,0,0%,2,2,4,2,1,0,3,0,4
"Ruiz, Jared",35:31,4,7,57%,2,5,40%,1,1,100%,0,3,3,9,4,2,1,0,15
"Jefferson, Davon",29:18,10,13,77%,0,0,0%,5,7,71%,2,1,3,4,2,5,2,0,25
"Wesson, Kaleb",35:37,3,9,33%,1,3,33%,6,6,100%,6,4,10,6,1,2,0,1,15
Totals:,,24,41,59%,7,24,29%,22,24,92%,12,14,26,26,11,12,9,1,91
