Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Daniels, Will",22:56,2,6,33%,3,4,75%,2,2,100%,3,4,7,0,2,1,0,0,15
"Mason Jr., Nate",30:04,4,12,33%,0,5,0%,4,4,100%,0,5,5,5,1,3,0,1,12
"Fernández, Tjader",27:41,2,3,67%,0,3,0%,0,0,0%,0,3,3,7,2,1,0,0,4
"Erazo, Josue",16:31,1,3,33%,0,1,0%,0,0,0%,0,2,2,0,4,1,0,1,2
"Sanabria, Glenn",13:52,0,0,0%,2,3,67%,0,0,0%,0,0,0,2,2,0,0,0,6
"Santos, Kenneth",1:45,1,1,100%,0,1,0%,0,0,0%,0,0,0,0,0,0,1,0,2
"Díaz, Jorge Brian",13:33,0,1,0%,0,0,0%,0,0,0%,0,2,2,1,0,1,0,1,0
"Branch, Onzie",25:36,5,8,63%,0,0,0%,1,1,100%,3,3,6,1,1,0,0,0,11
"Villaman, Pedro",1:45,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Quinones, Javier A",1:45,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Gonzalez, Goree Venable",1:45,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Hernández, Luis 'Pelacoco'",22:20,5,8,63%,0,1,0%,1,1,100%,4,5,9,1,3,2,0,2,11
"Rodriguez, Jose G.",19:17,2,6,33%,2,3,67%,0,0,0%,2,3,5,1,1,6,1,0,10
"Alamo, Angel 'Junito'",1:10,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
Totals:,,23,49,47%,7,22,32%,8,8,100%,12,27,39,19,17,15,2,5,75
