Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pagan, Wilfredo",25:31,2,4,50%,1,2,50%,2,3,67%,0,2,2,4,2,2,1,2,9
"Villafane, Luis",9:54,2,4,50%,0,0,0%,3,3,100%,2,1,3,0,3,1,0,1,7
"Sánchez, Ricardo 'Ricky'",36:27,3,5,60%,2,5,40%,3,4,75%,1,4,5,1,5,1,2,0,15
"Hodge Jr., Walter",23:27,3,5,60%,0,2,0%,0,0,0%,1,0,1,4,1,3,1,0,6
"Rivera, Christian J.",3:53,1,1,100%,0,0,0%,2,3,67%,0,1,1,0,2,0,0,1,4
"Nieves, Roberto",29:14,5,9,56%,1,2,50%,1,1,100%,1,4,5,2,1,0,0,0,14
"Santiago, Eddin",19:08,0,2,0%,1,3,33%,0,0,0%,2,1,3,3,2,1,1,1,3
"Chaney, Richard",22:40,1,6,17%,0,0,0%,2,4,50%,2,4,6,2,4,3,1,1,4
"Sweetney, Michael",29:46,7,12,58%,0,0,0%,7,9,78%,3,7,10,0,3,3,0,2,21
Totals:,,24,48,50%,5,14,36%,20,27,74%,12,24,36,16,23,14,6,8,83
