Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mac, Sheldon",35:26,4,8,50%,2,5,40%,10,10,100%,1,5,6,3,3,3,1,0,24
"Scott, Monty",7:38,1,2,50%,0,0,0%,0,0,0%,1,0,1,2,0,1,1,0,2
"Gines, Jose",3:15,1,2,50%,0,1,0%,1,2,50%,0,0,0,1,0,0,1,0,3
"García, Jonathan",19:32,2,4,50%,2,2,100%,0,0,0%,0,0,0,2,0,1,1,0,10
"Zambrana, Xavier",8:56,1,4,25%,0,0,0%,0,0,0%,2,1,3,0,2,0,0,0,2
"Ortiz, Jose",9:18,0,0,0%,0,1,0%,0,0,0%,0,2,2,1,0,0,0,0,0
"Aminu, Alade",33:02,9,12,75%,0,0,0%,3,6,50%,4,7,11,0,3,0,1,1,21
"Guitián, José",30:31,0,1,0%,1,6,17%,0,0,0%,0,5,5,4,1,0,1,1,3
"Cruz, Jesus",17:07,2,9,22%,0,2,0%,2,3,67%,0,1,1,0,4,2,0,0,6
"Rodriguez, Ernesto",3:15,0,0,0%,0,0,0%,0,0,0%,1,0,1,0,0,0,1,0,0
"Waters, Tremont",32,3,8,38%,3,6,50%,2,2,100%,1,4,5,5,4,3,2,0,17
Totals:,,23,50,46%,8,23,35%,18,23,78%,10,25,35,18,17,10,9,2,88
