Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rivera, Edgardo",3:58,0,0,0%,0,0,0%,1,2,50%,0,2,2,0,1,0,0,0,1
"Torres, Dario",2:51,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Ortiz, Andres",11:16,2,6,33%,0,0,0%,2,5,40%,1,0,1,0,0,2,3,0,6
"Freije, Matt",28:49,4,7,57%,2,5,40%,1,2,50%,0,3,3,0,2,1,1,1,15
"Figueroa, Carlos",2:22,0,2,0%,0,0,0%,0,0,0%,1,1,2,0,0,0,0,0,0
"Clavell, Gilberto",18:26,3,8,38%,0,0,0%,0,0,0%,1,3,4,1,1,0,1,0,6
"Rosario, Jose R.",3:58,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Ramos, Carlos 'Frankie'",2:22,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Villegas, Johwen",32:54,6,8,75%,3,6,50%,1,3,33%,3,3,6,3,1,4,1,1,22
"Vega, Christopher",29:57,2,10,20%,1,2,50%,3,6,50%,2,1,3,5,0,2,1,0,10
"Landry, Marcus",24:11,3,6,50%,0,1,0%,0,0,0%,2,3,5,2,3,3,0,1,6
"Narvaez, Manuel Antonio",30:40,3,10,30%,0,1,0%,0,1,0%,1,9,10,2,2,2,1,1,6
"Leon, Nick",5:54,1,2,50%,0,1,0%,0,0,0%,0,1,1,1,0,0,0,0,2
"Colon, Luis Miguel",2:22,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
Totals:,,24,60,40%,6,17,35%,8,19,42%,11,26,37,14,11,15,8,4,74
