Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Jenkins, Lorenzo",11:30,0,2,0%,0,1,0%,0,0,0%,0,1,1,0,2,0,0,0,0
"Fernández, Tjader",33:02,3,6,50%,1,4,25%,7,8,88%,1,1,2,5,1,2,0,0,16
"García, Jonathan",6:58,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,0,2
"Tejada, Lance",33:20,1,6,17%,3,5,60%,1,1,100%,2,4,6,3,4,2,2,0,12
"Santos, Kenneth",16:43,0,0,0%,0,3,0%,0,0,0%,2,3,5,1,5,0,1,0,0
"Morales, Darius",15:08,1,4,25%,0,0,0%,0,3,0%,2,0,2,1,4,0,0,1,2
"Branch, Onzie",20:07,3,7,43%,0,1,0%,2,2,100%,1,2,3,3,1,1,2,0,8
"Wheeler, Phillip",22:46,5,9,56%,1,2,50%,3,6,50%,2,1,3,0,3,1,0,1,16
"Fontaine, Isaiah",2:31,0,0,0%,0,0,0%,0,0,0%,0,1,1,1,2,0,0,0,0
"Bass, Paris",37:55,14,22,64%,2,5,40%,8,12,67%,3,5,8,5,0,3,2,2,42
Totals:,,28,57,49%,7,21,33%,21,32,66%,13,18,31,19,24,9,7,4,98
