Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Jenkins, Lorenzo",19:39,1,2,50%,0,3,0%,0,0,0%,0,0,0,1,2,1,1,0,2
"Fernández, Tjader",26:42,3,8,38%,3,6,50%,2,2,100%,1,2,3,4,1,1,1,0,17
"García, Jonathan",12:34,2,3,67%,0,2,0%,0,0,0%,0,0,0,3,1,0,0,0,4
"Tejada, Lance",26:43,0,5,0%,0,4,0%,0,0,0%,1,2,3,2,2,1,1,0,0
"Santos, Kenneth",15:27,0,2,0%,1,4,25%,0,0,0%,0,4,4,0,0,0,0,0,3
"Morales, Darius",10:39,0,0,0%,0,0,0%,2,4,50%,1,1,2,0,1,0,0,2,2
"Branch, Onzie",22:24,1,1,100%,0,0,0%,2,4,50%,1,3,4,5,0,3,0,0,4
"Villaman, Pedro",1:32,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Aminu, Alade",24:22,6,10,60%,0,0,0%,3,4,75%,3,7,10,1,0,1,2,2,15
"Wheeler, Phillip",22,4,5,80%,1,5,20%,4,5,80%,2,5,7,0,1,2,0,1,15
"Fontaine, Isaiah",1:32,0,0,0%,0,0,0%,2,2,100%,1,0,1,0,0,0,0,0,2
"Glover, Jordan",2:39,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,1,1,0,0
"Bass, Paris",12:16,2,5,40%,0,2,0%,1,2,50%,0,1,1,1,1,0,0,0,5
"Quinones, Javier A",1:32,0,0,0%,0,1,0%,0,0,0%,0,0,0,1,0,0,0,0,0
Totals:,,20,42,48%,5,27,19%,16,23,70%,10,25,35,18,10,10,6,5,71
