Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diogu, Ike",39:03,7,10,70%,0,6,0%,7,9,78%,6,8,14,2,4,5,0,0,21
"Rosario, Mike",30:49,4,9,44%,3,6,50%,4,5,80%,2,1,3,0,1,2,0,0,21
"Colon, Gabriel 'Pirulo'",2:32,0,0,0%,0,0,0%,0,0,0%,1,0,1,0,3,0,0,0,0
"Villegas, Johwen",11:55,1,2,50%,0,2,0%,0,0,0%,1,0,1,1,1,1,2,0,2
"Emory, Carlos",11:49,1,2,50%,0,1,0%,0,0,0%,0,0,0,1,2,2,0,0,2
"Rivera, Carlos Rubén",31:14,5,5,100%,1,4,25%,5,6,83%,0,5,5,2,4,3,3,0,18
"Santiago, Eddin",8:45,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,2,0,0,0,0
"Harris, Mike",29:42,6,9,67%,0,2,0%,2,2,100%,4,3,7,4,5,2,0,2,14
"Vassallo, Ángel Daniel",32:26,1,4,25%,0,3,0%,12,13,92%,1,4,5,2,4,0,0,2,14
"Uter, Adrian",1:40,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
Totals:,,25,41,61%,4,25,16%,30,35,86%,15,21,36,12,26,15,5,4,92
