Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Viñales, Kyle",24:54,2,5,40%,2,5,40%,0,0,0%,1,1,2,2,0,2,0,0,10
"Berdiel, Miguel 'Ali'",26:07,5,10,50%,1,3,33%,0,1,0%,2,3,5,1,2,4,1,0,13
"Rodriguez, Andres",13:38,0,0,0%,0,0,0%,0,0,0%,0,1,1,1,1,1,0,0,0
"Rivera, Jose Luis",2:34,1,1,100%,1,1,100%,0,0,0%,1,1,2,0,0,0,0,0,5
"Ere, Ebi",25:47,3,6,50%,1,3,33%,2,2,100%,1,5,6,2,1,2,1,0,11
"McGhee, Aaron",24:47,4,10,40%,0,1,0%,2,2,100%,1,5,6,1,0,1,1,0,10
"Polo, Tyler",5:03,1,3,33%,0,0,0%,1,2,50%,1,1,2,0,0,0,0,0,3
"Moraes, Eric",2:49,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Villegas, Samuel",22:24,0,0,0%,2,6,33%,0,0,0%,0,0,0,1,2,0,1,0,6
"Vargas, Eloy",22:40,2,6,33%,0,0,0%,2,2,100%,0,6,6,1,1,2,1,0,6
"Morales, Donte",7:11,1,2,50%,0,0,0%,0,0,0%,0,0,0,0,1,1,0,1,2
"Valencia, Florentino",10:08,2,3,67%,0,0,0%,2,4,50%,2,2,4,0,3,1,0,0,6
"Penn, Kleon",11:51,1,3,33%,0,0,0%,0,0,0%,1,1,2,0,2,1,0,0,2
Totals:,,22,49,45%,7,19,37%,9,13,69%,10,27,37,9,13,15,5,1,74
