Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Colón, Benjamín",13:32,3,4,75%,0,0,0%,0,0,0%,0,2,2,1,2,0,0,0,6
"Collazo, Carlos",13:36,4,4,100%,2,4,50%,0,0,0%,1,4,5,0,4,3,0,0,14
"Vazquez, Christian",21:28,0,2,0%,2,4,50%,0,0,0%,1,1,2,1,2,1,0,0,6
"Arroyo, Alberto C.",12:22,1,1,100%,1,2,50%,2,2,100%,0,0,0,1,1,0,1,0,7
"Hamilton, Kevin",29:07,1,6,17%,2,3,67%,2,3,67%,1,2,3,4,1,0,0,0,10
"Salgado, Luis",26:28,6,15,40%,1,2,50%,4,4,100%,3,2,5,0,1,1,0,0,19
"Gonzalez, Miguel",19,0,3,0%,1,2,50%,0,0,0%,0,2,2,3,1,2,1,0,3
"Rivera, Jorge Luis",26:11,2,3,67%,0,1,0%,0,0,0%,0,3,3,1,2,2,0,0,4
"Mojica, Javier",38:16,3,8,38%,1,3,33%,3,4,75%,0,9,9,1,4,2,0,1,12
Totals:,,20,46,43%,10,21,48%,11,13,85%,6,25,31,12,18,11,2,1,81
