Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Suárez, Rasham",19:53,0,1,0%,0,1,0%,1,2,50%,2,1,3,4,2,3,1,0,1
"Díaz, Jorge Brian",23:28,6,8,75%,0,0,0%,0,1,0%,2,7,9,1,0,1,0,4,12
"Daniels, Will",36:13,4,6,67%,1,3,33%,4,5,80%,0,5,5,2,3,3,0,0,15
"Dalmau, Christian",33:44,7,16,44%,1,2,50%,5,7,71%,1,0,1,5,0,2,2,1,22
"Morales, Luis Damian",19:15,1,4,25%,0,2,0%,0,0,0%,0,2,2,0,1,1,1,0,2
"Ayuso, Elias 'Larry'",33:13,5,6,83%,1,2,50%,2,3,67%,0,2,2,3,4,3,1,0,15
"Petro, Johan",17:41,0,2,0%,0,0,0%,0,0,0%,0,6,6,0,3,0,0,2,0
"Garcia, Angel 'Piwi'",16:28,1,1,100%,0,2,0%,0,0,0%,0,2,2,0,2,3,1,0,2
Totals:,,24,44,55%,3,12,25%,12,18,67%,5,25,30,15,15,16,6,7,69
