Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Palermo, Isaiah",12:45,2,4,50%,1,2,50%,0,0,0%,0,4,4,0,2,1,1,0,7
"Plummer, Alfonso",27:41,1,2,50%,1,7,14%,3,4,75%,0,3,3,1,2,1,0,0,8
"Carattini, Víctor",9:49,1,1,100%,0,1,0%,0,0,0%,1,1,2,1,2,0,0,0,2
"Guitián, José",19:36,0,0,0%,0,4,0%,0,0,0%,1,4,5,1,0,0,0,0,0
"Clemente, Ramon",7:08,2,4,50%,0,0,0%,0,0,0%,1,3,4,0,4,0,0,0,4
"Matías, Ángel L.",28:01,7,9,78%,1,3,33%,1,2,50%,2,4,6,2,4,2,0,0,18
"Holloway, Terrell 'Tu'",34:54,1,6,17%,0,2,0%,2,2,100%,0,0,0,4,1,3,0,0,4
"Pardon, Dereck",32:05,7,10,70%,0,0,0%,5,6,83%,4,7,11,1,3,2,0,2,19
"Duran, Cliff",28:01,3,6,50%,3,6,50%,1,1,100%,0,2,2,5,3,1,2,2,16
Totals:,,24,42,57%,6,25,24%,12,15,80%,9,28,37,15,21,10,3,4,78
