Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Gaskins, Trevor",13:46,2,4,50%,0,0,0%,0,0,0%,2,1,3,2,2,1,0,0,4
"Jimenez, Giovanni",0:06,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Belardo, Gabriel J.",25:41,3,7,43%,1,1,100%,0,0,0%,0,1,1,2,0,1,0,0,9
"Galindo, Alex",36:50,1,6,17%,1,5,20%,3,3,100%,0,3,3,2,3,1,3,0,8
"Rivera, Filiberto",34:45,3,6,50%,0,3,0%,5,6,83%,0,4,4,8,3,1,1,0,11
"Figueroa, Angel 'Buster'",2:10,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Keenan, Justin",25:50,4,8,50%,0,0,0%,2,2,100%,2,2,4,1,5,4,2,0,10
"Powell, Josh",36:51,12,22,55%,0,0,0%,5,5,100%,3,4,7,2,2,1,2,0,29
"Young, Kevin",20:48,1,3,33%,0,4,0%,2,2,100%,1,5,6,2,2,1,1,0,4
"Valencia, Florentino",3:09,0,1,0%,0,0,0%,0,0,0%,2,0,2,0,0,1,0,0,0
Totals:,,26,57,46%,2,13,15%,17,18,94%,10,20,30,19,17,11,9,0,75
