Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Figueroa, Carlos",1:03,1,1,100%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Hatton, Roberto Jose 'Bobby Joe'",36:39,3,6,50%,0,3,0%,1,2,50%,4,5,9,7,2,6,1,0,7
"Colon, Gabriel 'Pirulo'",16:01,1,2,50%,0,1,0%,0,0,0%,1,6,7,2,2,0,0,1,2
"Zayas, Hector",2:25,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Meléndez, Ricardo 'Ricky'",20:20,1,3,33%,7,13,54%,2,2,100%,0,0,0,0,1,1,0,0,25
"De Jesus, Manuel",23:09,1,2,50%,3,4,75%,0,0,0%,1,8,9,2,2,0,1,1,11
"Cruz, Alvin",35:18,5,8,63%,0,4,0%,4,4,100%,0,2,2,12,0,1,1,0,14
"Cruz, Cesar Gabriel",1:03,1,1,100%,0,0,0%,1,2,50%,0,1,1,0,0,0,0,0,3
"Falcon, Alexander",6:19,0,1,0%,0,0,0%,0,0,0%,0,0,0,1,0,1,0,0,0
"Narvaez, Manuel Antonio",13:47,3,7,43%,0,0,0%,1,2,50%,1,3,4,0,3,1,0,0,7
"Johnson, DerMarr",24:25,1,3,33%,4,7,57%,4,4,100%,1,5,6,2,4,1,0,0,18
"Collins, De angelo",19:31,6,11,55%,0,0,0%,4,6,67%,7,2,9,2,2,2,1,2,16
Totals:,,23,45,51%,14,33,42%,17,22,77%,15,32,47,28,17,13,4,4,105
