Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Vazquez, Christian",10:11,0,1,0%,0,0,0%,2,4,50%,0,1,1,2,3,1,1,0,2
"Han, Francis Jonathan",29:49,1,2,50%,0,1,0%,0,0,0%,0,2,2,3,3,4,0,0,2
"Rivera, Norberto",0:49,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rivera, Axel",6:38,2,3,67%,0,0,0%,0,0,0%,2,0,2,0,0,0,0,0,4
"Oliver, Jonathan",14:35,3,5,60%,0,0,0%,2,4,50%,0,8,8,0,1,0,0,1,8
"Payano, Carlos R.",20:05,0,1,0%,0,2,0%,0,0,0%,2,3,5,0,2,3,0,0,0
"Rivera, Jose Luis",1:53,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Perez, Manuel",20:17,1,3,33%,0,0,0%,0,0,0%,1,4,5,0,4,4,0,1,2
"Pérez, Rafael",38:39,4,12,33%,2,4,50%,3,6,50%,4,8,12,2,4,1,1,0,17
"Butler, Keith",18:59,4,7,57%,0,0,0%,4,8,50%,3,1,4,1,4,6,1,6,12
"Freije, Matt",38:05,6,10,60%,4,7,57%,5,6,83%,2,8,10,2,0,3,1,2,29
Totals:,,21,45,47%,6,14,43%,16,28,57%,14,35,49,10,21,22,4,10,76
