Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Josiah, Jahvari",23:34,3,4,75%,1,1,100%,0,2,0%,1,2,3,1,2,2,0,0,9
"White, Terrico",23:39,0,4,0%,2,5,40%,1,2,50%,3,2,5,4,2,1,0,0,7
"Davis, Brandon",9:20,0,1,0%,0,0,0%,0,0,0%,0,0,0,1,1,0,0,0,0
"Maldonado, Diego",10:55,1,2,50%,1,1,100%,0,0,0%,0,0,0,0,1,0,0,0,5
"Huertas, Hiram",19:30,2,4,50%,0,0,0%,1,1,100%,0,0,0,2,2,1,1,0,5
"Penn, Kleon",5:20,1,1,100%,0,0,0%,0,0,0%,0,2,2,0,1,1,0,0,2
"Reese, Derek",21:42,5,11,45%,0,1,0%,3,5,60%,4,2,6,2,0,1,0,1,13
"Santiago, Carlos G.",5:27,1,2,50%,0,0,0%,0,0,0%,0,1,1,1,0,1,0,0,2
"Ortiz, Chris",26:11,0,4,0%,0,3,0%,1,2,50%,0,4,4,1,2,5,0,0,1
"Arroyo, Jordan",9:36,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,3,0,0,0,2
"McCauley, Ben",26:58,1,3,33%,3,8,38%,2,4,50%,3,1,4,4,1,0,0,0,13
"Mauras, Khary",17:48,2,5,40%,1,2,50%,1,2,50%,1,1,2,2,1,2,1,0,8
Totals:,,17,42,40%,8,21,38%,9,18,50%,12,15,27,18,16,14,2,1,67
