Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rodriguez, Erick",14:23,2,2,100%,4,5,80%,0,0,0%,0,1,1,0,2,1,2,0,16
"Western, Franklin",14:04,2,4,50%,0,0,0%,4,4,100%,0,0,0,2,0,0,0,0,8
"Wingate, Jason",3:34,0,2,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Dalmau, Christian",36:26,3,8,38%,5,6,83%,2,2,100%,0,1,1,11,2,2,2,0,23
"Valenzuela, Hector",4:11,1,2,50%,0,0,0%,0,0,0%,0,1,1,0,2,1,0,0,2
"Soto, Josue",1:47,1,1,100%,0,0,0%,0,0,0%,0,0,0,1,0,0,0,0,2
"Mitchell, Markus",15:01,2,3,67%,0,0,0%,0,0,0%,2,3,5,1,3,0,1,1,4
"Lee, Carmelo Antrone",31:01,1,1,100%,2,6,33%,0,0,0%,2,3,5,4,2,1,1,1,8
"Barbosa, Raymond",4:32,2,2,100%,0,0,0%,0,0,0%,1,2,3,1,0,0,0,0,4
"Mojica, Javier",21:26,2,6,33%,1,3,33%,2,2,100%,2,1,3,5,4,2,1,0,9
"Shannon, Terrence",32:11,3,7,43%,3,4,75%,1,2,50%,2,4,6,1,0,4,1,0,16
"Traylor, Robert",21:24,5,8,63%,0,0,0%,1,3,33%,3,4,7,0,3,3,0,4,11
Totals:,,24,46,52%,15,24,63%,10,13,77%,12,20,32,26,18,14,8,6,103
