Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Western, Franklin",2:36,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Berdiel, Miguel 'Ali'",24:37,4,6,67%,0,0,0%,4,7,57%,2,3,5,3,2,2,2,0,12
"Dalmau, Christian",31:52,1,7,14%,5,9,56%,1,2,50%,1,2,3,4,2,1,2,0,18
"Flores, Alejandro",26:12,7,10,70%,0,0,0%,2,3,67%,2,7,9,2,3,2,1,0,16
"Colon, Luis Miguel",2:42,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,0
"Orozco, William",4:14,0,0,0%,0,0,0%,1,2,50%,0,0,0,0,0,0,0,1,1
"Nieves, Roberto",13:15,2,4,50%,0,0,0%,0,2,0%,0,0,0,0,1,0,0,0,4
"Villegas, Samuel",5:09,1,1,100%,1,2,50%,0,0,0%,0,1,1,0,1,0,0,0,5
"Lee, Carmelo Antrone",7:48,0,0,0%,0,1,0%,0,0,0%,0,1,1,0,2,0,0,0,0
"Lamizana, Herve",20:41,6,14,43%,0,1,0%,0,0,0%,1,3,4,2,3,2,1,4,12
"Morales, Ferdinand",3:01,1,2,50%,0,1,0%,0,0,0%,1,1,2,0,0,0,0,0,2
"Mojica, Javier",31:42,1,4,25%,2,3,67%,0,0,0%,0,2,2,6,2,1,3,0,8
"Sweetney, Michael",26:11,3,7,43%,0,0,0%,1,2,50%,0,9,9,1,3,2,0,0,7
Totals:,,26,55,47%,8,17,47%,9,18,50%,7,30,37,18,20,10,9,5,85
