Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Jimenez, Giovanni",6:33,0,1,0%,0,0,0%,0,0,0%,1,0,1,0,1,0,0,0,0
"Colon, Gabriel 'Pirulo'",24:56,3,6,50%,0,0,0%,0,1,0%,2,3,5,1,2,1,1,0,6
"De Jesus, Manuel",2:26,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Clanton, Keith",15:58,2,2,100%,0,0,0%,0,0,0%,1,5,6,1,3,2,2,0,4
"Villegas, Johwen",28:31,3,5,60%,1,2,50%,3,5,60%,2,1,3,3,2,0,1,0,12
"Emory, Carlos",16:50,2,3,67%,0,2,0%,1,2,50%,1,0,1,1,3,0,1,0,5
"Rivera, Carlos Rubén",33:24,4,4,100%,2,4,50%,4,4,100%,0,0,0,2,2,0,1,0,18
"Vassallo, Ángel Daniel",34:39,5,10,50%,1,3,33%,6,6,100%,3,4,7,0,1,6,0,2,19
"Harris, Mike",36:37,3,15,20%,2,8,25%,4,5,80%,3,9,12,5,2,2,2,1,16
Totals:,,22,46,48%,6,20,30%,18,23,78%,13,22,35,13,16,11,8,3,80
